family,instance,n_vars,ppd_orig,mode,rep,sat,decisions,propagations,conflicts,ppd
uf100-430,uf100-0130.cnf,100,17.1714,clause_shuffle,10,True,428,8810,346,20.58411214953271
uf100-430,uf100-0130.cnf,100,17.1714,clause_shuffle,11,True,193,3433,131,17.787564766839377
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,0,True,415,8569,334,20.648192771084336
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,1,True,670,13694,538,20.438805970149254
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,2,True,350,6680,275,19.085714285714285
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,3,True,183,3238,132,17.693989071038253
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,4,True,239,4666,186,19.523012552301257
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,5,True,420,8407,344,20.016666666666666
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,6,True,435,9011,357,20.714942528735634
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,7,True,314,6191,257,19.71656050955414
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,8,True,678,14378,553,21.206489675516224
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,9,True,134,2327,95,17.365671641791046
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,10,True,567,12143,470,21.416225749559082
uf100-430,uf100-0130.cnf,100,17.1714,var_rename,11,True,379,6638,279,17.514511873350923
uf100-430,uf100-0130.cnf,100,17.1714,phases,0,True,50,649,22,12.98
uf100-430,uf100-0130.cnf,100,17.1714,phases,1,True,970,20310,787,20.938144329896907
uf100-430,uf100-0130.cnf,100,17.1714,phases,2,True,110,2237,86,20.336363636363636
uf100-430,uf100-0130.cnf,100,17.1714,phases,3,True,516,10700,420,20.73643410852713
uf100-430,uf100-0130.cnf,100,17.1714,phases,4,True,323,6423,247,19.88544891640867
uf100-430,uf100-0130.cnf,100,17.1714,phases,5,True,279,4960,215,17.77777777777778
uf100-430,uf100-0130.cnf,100,17.1714,phases,6,True,390,7618,313,19.533333333333335
uf100-430,uf100-0130.cnf,100,17.1714,phases,7,True,42,632,26,15.047619047619047
uf100-430,uf100-0130.cnf,100,17.1714,phases,8,True,408,9295,339,22.78186274509804
uf100-430,uf100-0130.cnf,100,17.1714,phases,9,True,285,5369,203,18.83859649122807
uf100-430,uf100-0130.cnf,100,17.1714,phases,10,True,882,18089,712,20.509070294784582
uf100-430,uf100-0130.cnf,100,17.1714,phases,11,True,785,17705,667,22.554140127388536
uf100-430,uf100-0130.cnf,100,17.1714,all,0,True,1091,21672,880,19.86434463794684
uf100-430,uf100-0130.cnf,100,17.1714,all,1,True,531,11441,436,21.54613935969868
uf100-430,uf100-0130.cnf,100,17.1714,all,2,True,737,14741,612,20.00135685210312
uf100-430,uf100-0130.cnf,100,17.1714,all,3,True,827,17581,686,21.258766626360337
uf100-430,uf100-0130.cnf,100,17.1714,all,4,True,236,4160,173,17.627118644067796
uf100-430,uf100-0130.cnf,100,17.1714,all,5,True,266,4890,201,18.383458646616543
uf100-430,uf100-0130.cnf,100,17.1714,all,6,True,465,9107,347,19.58494623655914
uf100-430,uf100-0130.cnf,100,17.1714,all,7,True,282,5125,202,18.173758865248228
uf100-430,uf100-0130.cnf,100,17.1714,all,8,True,507,9174,387,18.09467455621302
uf100-430,uf100-0130.cnf,100,17.1714,all,9,True,798,15620,633,19.573934837092732
uf100-430,uf100-0130.cnf,100,17.1714,all,10,True,766,15150,599,19.778067885117494
uf100-430,uf100-0130.cnf,100,17.1714,all,11,True,203,4302,166,21.192118226600986
uf100-430,uf100-0131.cnf,100,17.1533,identical,0,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,1,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,2,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,3,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,4,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,5,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,6,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,7,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,8,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,9,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,10,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,identical,11,True,594,11073,476,18.641414141414142
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,0,True,528,10243,435,19.39962121212121
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,1,True,190,3322,137,17.48421052631579
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,2,True,442,8383,362,18.966063348416288
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,3,True,496,9195,400,18.538306451612904
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,4,True,221,3968,170,17.95475113122172
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,5,True,153,2452,114,16.026143790849673
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,6,True,555,10283,439,18.527927927927927
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,7,True,157,2657,115,16.923566878980893
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,8,True,264,4732,203,17.924242424242426
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,9,True,354,7209,293,20.364406779661017
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,10,True,447,8165,359,18.2662192393736
uf100-430,uf100-0131.cnf,100,17.1533,clause_shuffle,11,True,405,7608,342,18.785185185185185
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,0,True,204,3839,152,18.818627450980394
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,1,True,202,4127,168,20.43069306930693
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,2,True,429,8356,353,19.477855477855478
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,3,True,373,6693,294,17.943699731903486
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,4,True,50,597,21,11.94
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,5,True,355,6719,287,18.92676056338028
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,6,True,315,5573,248,17.692063492063493
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,7,True,97,1618,69,16.68041237113402
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,8,True,118,2272,84,19.25423728813559
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,9,True,257,4787,196,18.626459143968873
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,10,True,386,7441,331,19.27720207253886
uf100-430,uf100-0131.cnf,100,17.1533,var_rename,11,True,94,1625,61,17.28723404255319
uf100-430,uf100-0131.cnf,100,17.1533,phases,0,True,319,6104,257,19.134796238244515
uf100-430,uf100-0131.cnf,100,17.1533,phases,1,True,240,4711,191,19.629166666666666
uf100-430,uf100-0131.cnf,100,17.1533,phases,2,True,411,8010,343,19.48905109489051
uf100-430,uf100-0131.cnf,100,17.1533,phases,3,True,289,5161,226,17.858131487889274
uf100-430,uf100-0131.cnf,100,17.1533,phases,4,True,351,6404,279,18.245014245014247
uf100-430,uf100-0131.cnf,100,17.1533,phases,5,True,180,3290,136,18.27777777777778
uf100-430,uf100-0131.cnf,100,17.1533,phases,6,True,183,2746,123,15.005464480874316
uf100-430,uf100-0131.cnf,100,17.1533,phases,7,True,312,6349,254,20.349358974358974
uf100-430,uf100-0131.cnf,100,17.1533,phases,8,True,523,10142,430,19.391969407265773
uf100-430,uf100-0131.cnf,100,17.1533,phases,9,True,159,2573,112,16.18238993710692
uf100-430,uf100-0131.cnf,100,17.1533,phases,10,True,165,2835,114,17.181818181818183
uf100-430,uf100-0131.cnf,100,17.1533,phases,11,True,214,3626,156,16.94392523364486
uf100-430,uf100-0131.cnf,100,17.1533,all,0,True,477,9028,387,18.92662473794549
uf100-430,uf100-0131.cnf,100,17.1533,all,1,True,444,7981,349,17.975225225225227
uf100-430,uf100-0131.cnf,100,17.1533,all,2,True,469,8920,382,19.01918976545842
uf100-430,uf100-0131.cnf,100,17.1533,all,3,True,317,6092,253,19.217665615141957
uf100-430,uf100-0131.cnf,100,17.1533,all,4,True,420,7899,322,18.807142857142857
uf100-430,uf100-0131.cnf,100,17.1533,all,5,True,545,10446,443,19.16697247706422
uf100-430,uf100-0131.cnf,100,17.1533,all,6,True,310,5588,239,18.025806451612905
uf100-430,uf100-0131.cnf,100,17.1533,all,7,True,515,10096,418,19.60388349514563
uf100-430,uf100-0131.cnf,100,17.1533,all,8,True,333,7136,282,21.42942942942943
uf100-430,uf100-0131.cnf,100,17.1533,all,9,True,396,7275,315,18.37121212121212
uf100-430,uf100-0131.cnf,100,17.1533,all,10,True,303,5677,246,18.735973597359735
uf100-430,uf100-0131.cnf,100,17.1533,all,11,True,558,11135,463,19.955197132616487
uf100-430,uf100-0132.cnf,100,15.6087,identical,0,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,1,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,2,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,3,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,4,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,5,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,6,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,7,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,8,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,9,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,10,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,identical,11,True,62,948,38,15.290322580645162
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,0,True,91,1288,52,14.153846153846153
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,1,True,62,1118,37,18.032258064516128
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,2,True,54,809,26,14.981481481481481
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,3,True,56,893,29,15.946428571428571
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,4,True,69,1014,41,14.695652173913043
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,5,True,74,1373,53,18.554054054054053
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,6,True,67,1110,40,16.567164179104477
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,7,True,67,996,40,14.865671641791044
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,8,True,60,1129,36,18.816666666666666
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,9,True,64,1016,35,15.875
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,10,True,68,1047,37,15.397058823529411
uf100-430,uf100-0132.cnf,100,15.6087,clause_shuffle,11,True,72,1302,46,18.083333333333332
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,0,True,94,1865,71,19.840425531914892
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,1,True,312,5589,246,17.91346153846154
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,2,True,374,7289,304,19.489304812834224
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,3,True,70,1091,45,15.585714285714285
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,4,True,65,1186,43,18.246153846153845
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,5,True,166,3213,131,19.35542168674699
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,6,True,78,1393,60,17.858974358974358
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,7,True,532,10568,418,19.86466165413534
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,8,True,294,6020,250,20.476190476190474
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,9,True,327,6549,262,20.027522935779817
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,10,True,263,4438,195,16.874524714828897
uf100-430,uf100-0132.cnf,100,15.6087,var_rename,11,True,372,6372,275,17.129032258064516
uf100-430,uf100-0132.cnf,100,15.6087,phases,0,True,373,7163,289,19.203753351206434
uf100-430,uf100-0132.cnf,100,15.6087,phases,1,True,581,11625,471,20.008605851979347
uf100-430,uf100-0132.cnf,100,15.6087,phases,2,True,332,6790,265,20.451807228915662
uf100-430,uf100-0132.cnf,100,15.6087,phases,3,True,158,3000,124,18.9873417721519
uf100-430,uf100-0132.cnf,100,15.6087,phases,4,True,64,1015,39,15.859375
uf100-430,uf100-0132.cnf,100,15.6087,phases,5,True,568,10435,444,18.371478873239436
uf100-430,uf100-0132.cnf,100,15.6087,phases,6,True,160,2647,112,16.54375
uf100-430,uf100-0132.cnf,100,15.6087,phases,7,True,412,7875,321,19.114077669902912
uf100-430,uf100-0132.cnf,100,15.6087,phases,8,True,133,2280,89,17.142857142857142
uf100-430,uf100-0132.cnf,100,15.6087,phases,9,True,312,5800,243,18.58974358974359
uf100-430,uf100-0132.cnf,100,15.6087,phases,10,True,190,3609,136,18.99473684210526
uf100-430,uf100-0132.cnf,100,15.6087,phases,11,True,148,2194,96,14.824324324324325
uf100-430,uf100-0132.cnf,100,15.6087,all,0,True,88,1354,61,15.386363636363637
uf100-430,uf100-0132.cnf,100,15.6087,all,1,True,233,4729,180,20.296137339055793
uf100-430,uf100-0132.cnf,100,15.6087,all,2,True,616,12863,517,20.881493506493506
uf100-430,uf100-0132.cnf,100,15.6087,all,3,True,364,6791,276,18.656593406593405
uf100-430,uf100-0132.cnf,100,15.6087,all,4,True,423,7635,324,18.04964539007092
uf100-430,uf100-0132.cnf,100,15.6087,all,5,True,201,3446,142,17.144278606965173
uf100-430,uf100-0132.cnf,100,15.6087,all,6,True,240,4726,195,19.691666666666666
uf100-430,uf100-0132.cnf,100,15.6087,all,7,True,323,5964,246,18.46439628482972
uf100-430,uf100-0132.cnf,100,15.6087,all,8,True,60,850,35,14.166666666666666
uf100-430,uf100-0132.cnf,100,15.6087,all,9,True,61,966,36,15.836065573770492
uf100-430,uf100-0132.cnf,100,15.6087,all,10,True,318,5397,239,16.971698113207548
uf100-430,uf100-0132.cnf,100,15.6087,all,11,True,441,8494,359,19.26077097505669
uf100-430,uf100-0133.cnf,100,18.9831,identical,0,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,1,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,2,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,3,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,4,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,5,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,6,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,7,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,8,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,9,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,10,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,identical,11,True,288,5384,222,18.694444444444443
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,0,True,251,4483,188,17.860557768924302
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,1,True,313,5324,232,17.009584664536742
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,2,True,269,4975,205,18.49442379182156
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,3,True,286,5322,206,18.60839160839161
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,4,True,238,4147,172,17.42436974789916
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,5,True,417,7579,314,18.17505995203837
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,6,True,212,3769,155,17.778301886792452
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,7,True,308,5337,229,17.32792207792208
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,8,True,325,5766,252,17.74153846153846
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,9,True,226,3709,156,16.411504424778762
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,10,True,216,4004,165,18.537037037037038
uf100-430,uf100-0133.cnf,100,18.9831,clause_shuffle,11,True,228,3814,169,16.728070175438596
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,0,True,112,2036,79,18.178571428571427
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,1,True,28,290,9,10.357142857142858
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,2,True,638,12072,521,18.921630094043888
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,3,True,286,5250,216,18.356643356643357
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,4,True,292,5763,219,19.736301369863014
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,5,True,72,1038,39,14.416666666666666
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,6,True,307,5689,236,18.530944625407166
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,7,True,195,3722,155,19.087179487179487
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,8,True,453,8900,367,19.646799116997794
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,9,True,143,2514,106,17.58041958041958
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,10,True,62,1138,44,18.35483870967742
uf100-430,uf100-0133.cnf,100,18.9831,var_rename,11,True,370,6542,279,17.681081081081082
uf100-430,uf100-0133.cnf,100,18.9831,phases,0,True,237,4376,185,18.464135021097047
uf100-430,uf100-0133.cnf,100,18.9831,phases,1,True,412,6981,311,16.944174757281555
uf100-430,uf100-0133.cnf,100,18.9831,phases,2,True,295,5581,229,18.91864406779661
uf100-430,uf100-0133.cnf,100,18.9831,phases,3,True,292,5412,232,18.534246575342465
uf100-430,uf100-0133.cnf,100,18.9831,phases,4,True,245,4468,179,18.23673469387755
uf100-430,uf100-0133.cnf,100,18.9831,phases,5,True,471,8980,388,19.065817409766453
uf100-430,uf100-0133.cnf,100,18.9831,phases,6,True,375,7273,294,19.394666666666666
uf100-430,uf100-0133.cnf,100,18.9831,phases,7,True,159,2634,112,16.566037735849058
uf100-430,uf100-0133.cnf,100,18.9831,phases,8,True,232,4232,177,18.24137931034483
uf100-430,uf100-0133.cnf,100,18.9831,phases,9,True,72,1137,47,15.791666666666666
uf100-430,uf100-0133.cnf,100,18.9831,phases,10,True,425,7969,336,18.750588235294117
uf100-430,uf100-0133.cnf,100,18.9831,phases,11,True,563,10783,449,19.152753108348136
uf100-430,uf100-0133.cnf,100,18.9831,all,0,True,332,6073,259,18.292168674698797
uf100-430,uf100-0133.cnf,100,18.9831,all,1,True,465,9372,379,20.15483870967742
uf100-430,uf100-0133.cnf,100,18.9831,all,2,True,93,1454,54,15.634408602150538
uf100-430,uf100-0133.cnf,100,18.9831,all,3,True,369,6580,287,17.831978319783197
uf100-430,uf100-0133.cnf,100,18.9831,all,4,True,241,4419,176,18.33609958506224
uf100-430,uf100-0133.cnf,100,18.9831,all,5,True,66,1158,46,17.545454545454547
uf100-430,uf100-0133.cnf,100,18.9831,all,6,True,358,6644,293,18.558659217877096
uf100-430,uf100-0133.cnf,100,18.9831,all,7,True,158,2621,113,16.588607594936708
uf100-430,uf100-0133.cnf,100,18.9831,all,8,True,186,3065,128,16.478494623655912
uf100-430,uf100-0133.cnf,100,18.9831,all,9,True,252,4660,187,18.49206349206349
uf100-430,uf100-0133.cnf,100,18.9831,all,10,True,545,10171,441,18.662385321100917
uf100-430,uf100-0133.cnf,100,18.9831,all,11,True,391,6752,288,17.26854219948849
uf150-645,uf150-01.cnf,150,23.3591,identical,0,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,1,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,2,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,3,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,4,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,5,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,6,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,7,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,8,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,9,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,10,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,identical,11,True,579,13405,414,23.151986183074268
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,0,True,2981,78797,2349,26.433076148943307
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,1,True,304,6580,210,21.644736842105264
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,2,True,828,20093,634,24.266908212560388
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,3,True,1095,28675,878,26.187214611872147
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,4,True,320,7021,221,21.940625
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,5,True,1140,27833,895,24.414912280701753
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,6,True,1111,28023,850,25.223222322232225
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,7,True,369,8431,254,22.848238482384822
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,8,True,835,21933,657,26.267065868263472
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,9,True,1404,35927,1096,25.58903133903134
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,10,True,234,5599,172,23.927350427350426
uf150-645,uf150-01.cnf,150,23.3591,clause_shuffle,11,True,2122,54604,1677,25.732327992459943
uf150-645,uf150-01.cnf,150,23.3591,var_rename,0,True,811,21457,634,26.45745992601726
uf150-645,uf150-01.cnf,150,23.3591,var_rename,1,True,1860,47998,1482,25.80537634408602
uf150-645,uf150-01.cnf,150,23.3591,var_rename,2,True,2132,56044,1701,26.287054409005627
uf150-645,uf150-01.cnf,150,23.3591,var_rename,3,True,452,12405,367,27.444690265486727
uf150-645,uf150-01.cnf,150,23.3591,var_rename,4,True,800,19623,607,24.52875
uf150-645,uf150-01.cnf,150,23.3591,var_rename,5,True,44,431,11,9.795454545454545
uf150-645,uf150-01.cnf,150,23.3591,var_rename,6,True,933,23501,732,25.188638799571276
uf150-645,uf150-01.cnf,150,23.3591,var_rename,7,True,1439,35506,1121,24.674079221681723
uf150-645,uf150-01.cnf,150,23.3591,var_rename,8,True,2276,57604,1792,25.309314586994727
uf150-645,uf150-01.cnf,150,23.3591,var_rename,9,True,2056,54138,1691,26.33171206225681
uf150-645,uf150-01.cnf,150,23.3591,var_rename,10,True,514,12748,404,24.801556420233464
uf150-645,uf150-01.cnf,150,23.3591,var_rename,11,True,1196,30403,933,25.42056856187291
uf150-645,uf150-01.cnf,150,23.3591,phases,0,True,931,23254,724,24.977443609022558
uf150-645,uf150-01.cnf,150,23.3591,phases,1,True,900,23828,714,26.475555555555555
uf150-645,uf150-01.cnf,150,23.3591,phases,2,True,587,15287,465,26.04258943781942
uf150-645,uf150-01.cnf,150,23.3591,phases,3,True,268,6104,179,22.776119402985074
uf150-645,uf150-01.cnf,150,23.3591,phases,4,True,899,21909,696,24.370411568409345
uf150-645,uf150-01.cnf,150,23.3591,phases,5,True,2420,61867,1955,25.56487603305785
uf150-645,uf150-01.cnf,150,23.3591,phases,6,True,1282,32974,996,25.720748829953198
uf150-645,uf150-01.cnf,150,23.3591,phases,7,True,908,22515,702,24.79625550660793
uf150-645,uf150-01.cnf,150,23.3591,phases,8,True,127,2512,78,19.77952755905512
uf150-645,uf150-01.cnf,150,23.3591,phases,9,True,493,12750,383,25.862068965517242
uf150-645,uf150-01.cnf,150,23.3591,phases,10,True,3001,77639,2426,25.871042985671444
uf150-645,uf150-01.cnf,150,23.3591,phases,11,True,1635,42582,1307,26.044036697247705
uf150-645,uf150-01.cnf,150,23.3591,all,0,True,1302,32935,1028,25.295698924731184
uf150-645,uf150-01.cnf,150,23.3591,all,1,True,941,23290,718,24.750265674814028
uf150-645,uf150-01.cnf,150,23.3591,all,2,True,106,1751,56,16.5188679245283
uf150-645,uf150-01.cnf,150,23.3591,all,3,True,1677,43810,1360,26.124031007751938
uf150-645,uf150-01.cnf,150,23.3591,all,4,True,398,10425,301,26.193467336683415
uf150-645,uf150-01.cnf,150,23.3591,all,5,True,4235,115486,3457,27.269421487603307
uf150-645,uf150-01.cnf,150,23.3591,all,6,True,1271,34205,1019,26.91188040912667
uf150-645,uf150-01.cnf,150,23.3591,all,7,True,69,785,24,11.376811594202898
uf150-645,uf150-01.cnf,150,23.3591,all,8,True,1018,24214,752,23.785854616895875
uf150-645,uf150-01.cnf,150,23.3591,all,9,True,2022,52826,1633,26.125618199802176
uf150-645,uf150-01.cnf,150,23.3591,all,10,True,2472,66214,1980,26.785598705501616
uf150-645,uf150-01.cnf,150,23.3591,all,11,True,123,2430,75,19.75609756097561
uf150-645,uf150-010.cnf,150,24.7182,identical,0,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,1,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,2,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,3,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,4,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,5,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,6,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,7,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,8,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,9,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,10,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,identical,11,True,844,20131,679,23.851895734597157
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,0,True,3253,82330,2667,25.308945588687365
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,1,True,2591,67555,2162,26.072944808954073
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,2,True,1267,31223,1000,24.643251775848462
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,3,True,1860,47174,1497,25.36236559139785
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,4,True,1928,50084,1595,25.977178423236513
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,5,True,1299,32082,1059,24.69745958429561
uf150-645,uf150-010.cnf,150,24.7182,clause_shuffle,6,True,1785,47629,1455,26.682913165266108
