instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time,B_req@on-chip (1 us),B_req@PCIe-class (10 us),B_req@tuned-link (50 us),B_req@ECP5 UDP (200 us)
flat50-288.cnf,flat50-115,ok,SAT,150,545,17,177,4,1,10.4118,0.001212,0.9604487216427515,9.604487216427517,48.022436082137574,192.0897443285503
flat50-289.cnf,flat50-115,ok,SAT,150,545,13,169,4,1,13.0,0.0012,0.7692307692307693,7.692307692307693,38.46153846153846,153.84615384615384
flat50-29.cnf,flat50-115,ok,SAT,150,545,34,495,18,1,14.5588,0.001263,0.686869796961288,6.868697969612882,34.3434898480644,137.3739593922576
flat50-290.cnf,flat50-115,ok,SAT,150,545,19,105,2,1,5.5263,0.001316,1.8095289796066083,18.095289796066087,90.47644898033042,361.90579592132167
flat50-291.cnf,flat50-115,ok,SAT,150,545,13,197,4,1,15.1538,0.001247,0.6599004870065593,6.5990048700655946,32.99502435032797,131.98009740131187
flat50-292.cnf,flat50-115,ok,SAT,150,545,31,280,12,1,9.0323,0.00146,1.1071377168606005,11.071377168606006,55.35688584303002,221.42754337212008
flat50-293.cnf,flat50-115,ok,SAT,150,545,17,208,5,1,12.2353,0.001356,0.8173072993714906,8.173072993714907,40.86536496857453,163.46145987429813
flat50-294.cnf,flat50-115,ok,SAT,150,545,23,175,4,1,7.6087,0.001294,1.3142849632657354,13.142849632657356,65.71424816328677,262.8569926531471
flat50-295.cnf,flat50-115,ok,SAT,150,545,18,195,6,1,10.8333,0.001357,0.9230797633223488,9.230797633223489,46.153988166117436,184.61595266446975
flat50-296.cnf,flat50-115,ok,SAT,150,545,15,111,2,1,7.4,0.001256,1.3513513513513513,13.513513513513514,67.56756756756756,270.27027027027026
flat50-297.cnf,flat50-115,ok,SAT,150,545,16,112,4,1,7.0,0.001257,1.4285714285714286,14.285714285714288,71.42857142857143,285.7142857142857
flat50-298.cnf,flat50-115,ok,SAT,150,545,20,204,5,1,10.2,0.001234,0.9803921568627452,9.803921568627453,49.01960784313726,196.07843137254903
flat50-299.cnf,flat50-115,ok,SAT,150,545,18,143,2,1,7.9444,0.001284,1.2587483006897942,12.587483006897942,62.9374150344897,251.7496601379588
