solver,instance,family,result,propagations,decisions,props_per_decision,status
kissat,uf100-0725.cnf,uf100-430,SAT,10493,474,22.1371,ok
kissat,uf100-0811.cnf,uf100-430,SAT,21394,1057,20.2403,ok
kissat,uf100-075.cnf,uf100-430,SAT,2196,86,25.5349,ok
kissat,uf100-0148.cnf,uf100-430,SAT,14050,749,18.7583,ok
kissat,uf100-0310.cnf,uf100-430,SAT,2114,75,28.1867,ok
kissat,uf100-0132.cnf,uf100-430,SAT,9323,480,19.4229,ok
kissat,uf100-0433.cnf,uf100-430,SAT,7758,449,17.2784,ok
kissat,uf100-0515.cnf,uf100-430,SAT,15095,808,18.6819,ok
kissat,uf100-0792.cnf,uf100-430,SAT,2275,62,36.6935,ok
kissat,uf100-0975.cnf,uf100-430,SAT,9239,447,20.6689,ok
kissat,uf100-0952.cnf,uf100-430,SAT,13836,684,20.2281,ok
kissat,uf100-0227.cnf,uf100-430,SAT,14293,717,19.9344,ok
kissat,uf100-0372.cnf,uf100-430,SAT,3590,140,25.6429,ok
kissat,uf100-0508.cnf,uf100-430,SAT,7835,378,20.7275,ok
kissat,uf100-0205.cnf,uf100-430,SAT,10713,545,19.6569,ok
kissat,uf100-0649.cnf,uf100-430,SAT,9823,450,21.8289,ok
kissat,uf100-0864.cnf,uf100-430,SAT,20354,1147,17.7454,ok
kissat,uf100-0612.cnf,uf100-430,SAT,6082,309,19.6828,ok
kissat,uf100-0726.cnf,uf100-430,SAT,1537,50,30.7400,ok
kissat,uf100-0964.cnf,uf100-430,SAT,12096,629,19.2305,ok
kissat,uf100-084.cnf,uf100-430,SAT,4314,250,17.2560,ok
kissat,uf100-058.cnf,uf100-430,SAT,18029,845,21.3361,ok
kissat,uf100-0147.cnf,uf100-430,SAT,3467,151,22.9603,ok
kissat,uf100-0547.cnf,uf100-430,SAT,6014,295,20.3864,ok
kissat,uf100-0221.cnf,uf100-430,SAT,12734,691,18.4284,ok
kissat,uf100-0701.cnf,uf100-430,SAT,11173,529,21.1210,ok
kissat,uf100-0546.cnf,uf100-430,SAT,7190,332,21.6566,ok
kissat,uf100-0481.cnf,uf100-430,SAT,7420,343,21.6327,ok
kissat,uf100-0270.cnf,uf100-430,SAT,9547,486,19.6440,ok
kissat,uf100-0499.cnf,uf100-430,SAT,20112,1101,18.2670,ok
kissat,uf100-0575.cnf,uf100-430,SAT,16324,788,20.7157,ok
kissat,uf100-0200.cnf,uf100-430,SAT,22269,1213,18.3586,ok
kissat,uf100-0525.cnf,uf100-430,SAT,1467,45,32.6000,ok
kissat,uf100-0238.cnf,uf100-430,SAT,16978,1161,14.6236,ok
kissat,uf100-0453.cnf,uf100-430,SAT,16554,871,19.0057,ok
kissat,uf100-0898.cnf,uf100-430,SAT,4810,216,22.2685,ok
kissat,uf100-0636.cnf,uf100-430,SAT,13490,646,20.8824,ok
kissat,uf100-0305.cnf,uf100-430,SAT,8286,387,21.4109,ok
kissat,uf100-0745.cnf,uf100-430,SAT,9721,455,21.3648,ok
kissat,uf100-0226.cnf,uf100-430,SAT,14694,734,20.0191,ok
kissat,uf100-0268.cnf,uf100-430,SAT,6660,326,20.4294,ok
kissat,uf100-0970.cnf,uf100-430,SAT,1605,56,28.6607,ok
kissat,uf100-0487.cnf,uf100-430,SAT,6652,371,17.9299,ok
kissat,uf100-0561.cnf,uf100-430,SAT,4683,260,18.0115,ok
kissat,uf100-0521.cnf,uf100-430,SAT,4832,219,22.0639,ok
kissat,uf100-0567.cnf,uf100-430,SAT,20123,1017,19.7866,ok
kissat,uf100-0698.cnf,uf100-430,SAT,1624,52,31.2308,ok
kissat,uf100-0938.cnf,uf100-430,SAT,15333,767,19.9909,ok
kissat,uf100-0855.cnf,uf100-430,SAT,11831,613,19.3002,ok
kissat,uf100-0840.cnf,uf100-430,SAT,8798,440,19.9955,ok
kissat,uf100-0582.cnf,uf100-430,SAT,9192,478,19.2301,ok
kissat,uf100-0784.cnf,uf100-430,SAT,17387,873,19.9164,ok
kissat,uf100-0279.cnf,uf100-430,SAT,11035,567,19.4621,ok
kissat,uf100-0250.cnf,uf100-430,SAT,14761,747,19.7604,ok
kissat,uf100-0939.cnf,uf100-430,SAT,9060,500,18.1200,ok
kissat,uf100-0331.cnf,uf100-430,SAT,8320,390,21.3333,ok
kissat,uf100-0543.cnf,uf100-430,SAT,14605,685,21.3212,ok
kissat,uf100-0603.cnf,uf100-430,SAT,11520,581,19.8279,ok
kissat,uf100-0719.cnf,uf100-430,SAT,19070,1019,18.7144,ok
kissat,uf100-0348.cnf,uf100-430,SAT,7855,391,20.0895,ok
kissat,uf100-0144.cnf,uf100-430,SAT,15451,754,20.4920,ok
kissat,uf100-0149.cnf,uf100-430,SAT,16171,725,22.3048,ok
kissat,uf100-0749.cnf,uf100-430,SAT,8288,505,16.4119,ok
kissat,uf100-0828.cnf,uf100-430,SAT,17270,1041,16.5898,ok
kissat,uf100-0570.cnf,uf100-430,SAT,4785,229,20.8952,ok
kissat,uf100-041.cnf,uf100-430,SAT,10005,496,20.1714,ok
kissat,uf100-0823.cnf,uf100-430,SAT,894,28,31.9286,ok
kissat,uf100-0971.cnf,uf100-430,SAT,9342,441,21.1837,ok
kissat,uf100-0606.cnf,uf100-430,SAT,2686,91,29.5165,ok
kissat,uf100-0495.cnf,uf100-430,SAT,3411,169,20.1834,ok
kissat,uf100-0874.cnf,uf100-430,SAT,5937,289,20.5433,ok
kissat,uf100-0763.cnf,uf100-430,SAT,14995,763,19.6527,ok
kissat,uf100-0116.cnf,uf100-430,SAT,4828,258,18.7132,ok
kissat,uf100-0485.cnf,uf100-430,SAT,6091,287,21.2230,ok
kissat,uf100-0804.cnf,uf100-430,SAT,6131,295,20.7831,ok
kissat,uf100-0857.cnf,uf100-430,SAT,6879,339,20.2920,ok
kissat,uf100-0293.cnf,uf100-430,SAT,1600,54,29.6296,ok
kissat,uf100-0140.cnf,uf100-430,SAT,2354,104,22.6346,ok
kissat,uf100-0963.cnf,uf100-430,SAT,2961,112,26.4375,ok
kissat,uf100-0997.cnf,uf100-430,SAT,19758,951,20.7760,ok
kissat,uf100-0199.cnf,uf100-430,SAT,6165,287,21.4808,ok
kissat,uf100-099.cnf,uf100-430,SAT,4693,223,21.0448,ok
kissat,uf100-0153.cnf,uf100-430,SAT,1150,28,41.0714,ok
kissat,uf100-0801.cnf,uf100-430,SAT,10566,563,18.7673,ok
kissat,uf100-0691.cnf,uf100-430,SAT,6295,299,21.0535,ok
kissat,uf100-0641.cnf,uf100-430,SAT,12122,553,21.9204,ok
kissat,uf100-093.cnf,uf100-430,SAT,1834,62,29.5806,ok
kissat,uf100-0294.cnf,uf100-430,SAT,12631,585,21.5915,ok
kissat,uf100-0141.cnf,uf100-430,SAT,21889,1216,18.0008,ok
kissat,uf100-0821.cnf,uf100-430,SAT,3373,144,23.4236,ok
kissat,uf100-0212.cnf,uf100-430,SAT,2563,91,28.1648,ok
kissat,uf100-0600.cnf,uf100-430,SAT,13169,664,19.8328,ok
kissat,uf100-0439.cnf,uf100-430,SAT,5569,264,21.0947,ok
kissat,uf100-0245.cnf,uf100-430,SAT,1571,66,23.8030,ok
kissat,uf100-0407.cnf,uf100-430,SAT,20057,1064,18.8506,ok
kissat,uf100-027.cnf,uf100-430,SAT,3988,192,20.7708,ok
kissat,uf100-0168.cnf,uf100-430,SAT,6354,302,21.0397,ok
kissat,uf100-0437.cnf,uf100-430,SAT,4679,221,21.1719,ok
kissat,uf100-0202.cnf,uf100-430,SAT,4284,185,23.1568,ok
kissat,uf100-0513.cnf,uf100-430,SAT,14203,694,20.4654,ok
kissat,uf100-0246.cnf,uf100-430,SAT,8828,626,14.1022,ok
kissat,uf100-0956.cnf,uf100-430,SAT,3836,165,23.2485,ok
kissat,uf100-0746.cnf,uf100-430,SAT,6321,296,21.3547,ok
kissat,uf100-0848.cnf,uf100-430,SAT,14053,862,16.3028,ok
kissat,uf100-047.cnf,uf100-430,SAT,4381,205,21.3707,ok
kissat,uf100-0340.cnf,uf100-430,SAT,2006,73,27.4795,ok
kissat,uf100-0650.cnf,uf100-430,SAT,11908,571,20.8546,ok
kissat,uf100-0421.cnf,uf100-430,SAT,19523,1017,19.1967,ok
kissat,uf100-0406.cnf,uf100-430,SAT,2634,116,22.7069,ok
kissat,uf100-0961.cnf,uf100-430,SAT,10331,511,20.2172,ok
kissat,uf100-0539.cnf,uf100-430,SAT,27593,1359,20.3039,ok
kissat,uf100-0506.cnf,uf100-430,SAT,4802,206,23.3107,ok
kissat,uf100-0395.cnf,uf100-430,SAT,8611,387,22.2506,ok
kissat,uf150-077.cnf,uf150-645,SAT,34379,1512,22.7374,ok
kissat,uf150-08.cnf,uf150-645,SAT,8397,352,23.8551,ok
kissat,uf150-093.cnf,uf150-645,SAT,22307,988,22.5779,ok
kissat,uf150-026.cnf,uf150-645,SAT,84773,3963,21.3911,ok
kissat,uf150-0100.cnf,uf150-645,SAT,54735,2540,21.5492,ok
kissat,uf150-074.cnf,uf150-645,SAT,20498,1239,16.5440,ok
kissat,uf150-057.cnf,uf150-645,SAT,22724,852,26.6714,ok
kissat,uf150-086.cnf,uf150-645,SAT,21811,913,23.8894,ok
kissat,uf150-032.cnf,uf150-645,SAT,79745,3544,22.5014,ok
kissat,uf150-043.cnf,uf150-645,SAT,45479,1983,22.9344,ok
kissat,uf150-072.cnf,uf150-645,SAT,82592,3368,24.5226,ok
kissat,uf150-04.cnf,uf150-645,SAT,82445,3458,23.8418,ok
kissat,uf150-056.cnf,uf150-645,SAT,62681,2648,23.6711,ok
kissat,uf150-081.cnf,uf150-645,SAT,105777,4289,24.6624,ok
kissat,uf150-042.cnf,uf150-645,SAT,50228,2015,24.9270,ok
kissat,uf150-062.cnf,uf150-645,SAT,166050,5963,27.8467,ok
kissat,uf150-039.cnf,uf150-645,SAT,77157,3130,24.6508,ok
kissat,uf150-023.cnf,uf150-645,SAT,16539,662,24.9834,ok
kissat,uf150-078.cnf,uf150-645,SAT,13520,498,27.1486,ok
kissat,uf150-027.cnf,uf150-645,SAT,71141,3175,22.4066,ok
kissat,uf150-087.cnf,uf150-645,SAT,80007,3281,24.3849,ok
kissat,uf150-028.cnf,uf150-645,SAT,3955,129,30.6589,ok
kissat,uf150-011.cnf,uf150-645,SAT,21165,829,25.5308,ok
kissat,uf150-037.cnf,uf150-645,SAT,3436,116,29.6207,ok
kissat,uf150-022.cnf,uf150-645,SAT,21475,821,26.1571,ok
kissat,uf150-018.cnf,uf150-645,SAT,21238,821,25.8685,ok
kissat,uf150-013.cnf,uf150-645,SAT,12757,632,20.1851,ok
kissat,uf150-076.cnf,uf150-645,SAT,99145,4061,24.4139,ok
kissat,uf150-094.cnf,uf150-645,SAT,43387,1850,23.4524,ok
kissat,uf150-075.cnf,uf150-645,SAT,10884,439,24.7927,ok
kissat,uf150-012.cnf,uf150-645,SAT,36906,1632,22.6140,ok
kissat,uf150-071.cnf,uf150-645,SAT,32350,1307,24.7513,ok
kissat,uf150-060.cnf,uf150-645,SAT,10412,390,26.6974,ok
kissat,uf150-067.cnf,uf150-645,SAT,87556,3969,22.0600,ok
kissat,uf150-050.cnf,uf150-645,SAT,84980,3722,22.8318,ok
kissat,uf150-014.cnf,uf150-645,SAT,59952,2280,26.2947,ok
kissat,uf150-059.cnf,uf150-645,SAT,102550,4094,25.0489,ok
kissat,uf150-099.cnf,uf150-645,SAT,85931,3649,23.5492,ok
kissat,uf150-092.cnf,uf150-645,SAT,12865,562,22.8915,ok
kissat,uf150-024.cnf,uf150-645,SAT,17641,736,23.9688,ok
kissat,uf150-033.cnf,uf150-645,SAT,125654,5580,22.5186,ok
kissat,uf150-07.cnf,uf150-645,SAT,17998,1033,17.4230,ok
kissat,uf150-045.cnf,uf150-645,SAT,30069,1263,23.8076,ok
kissat,uf150-03.cnf,uf150-645,SAT,246431,9273,26.5751,ok
kissat,uf150-046.cnf,uf150-645,SAT,8524,290,29.3931,ok
kissat,uf150-021.cnf,uf150-645,SAT,39672,1615,24.5647,ok
kissat,uf150-090.cnf,uf150-645,SAT,24939,1198,20.8172,ok
kissat,uf150-038.cnf,uf150-645,SAT,82937,3569,23.2382,ok
kissat,uf150-061.cnf,uf150-645,SAT,7379,270,27.3296,ok
kissat,uf150-095.cnf,uf150-645,SAT,68678,2951,23.2728,ok
kissat,uf150-015.cnf,uf150-645,SAT,5611,187,30.0053,ok
kissat,uf150-064.cnf,uf150-645,SAT,35564,1587,22.4096,ok
kissat,uf150-016.cnf,uf150-645,SAT,4828,181,26.6740,ok
kissat,uf150-097.cnf,uf150-645,SAT,17441,735,23.7293,ok
kissat,uf150-030.cnf,uf150-645,SAT,27816,1239,22.4504,ok
kissat,uf150-069.cnf,uf150-645,SAT,46666,1733,26.9279,ok
kissat,uf150-029.cnf,uf150-645,SAT,6093,219,27.8219,ok
kissat,uf150-054.cnf,uf150-645,SAT,98020,3912,25.0562,ok
kissat,uf150-06.cnf,uf150-645,SAT,65543,2401,27.2982,ok
kissat,uf150-047.cnf,uf150-645,SAT,73231,3350,21.8600,ok
kissat,uf150-085.cnf,uf150-645,SAT,50863,2004,25.3807,ok
kissat,uf150-053.cnf,uf150-645,SAT,140457,6295,22.3125,ok
kissat,uf150-070.cnf,uf150-645,SAT,86252,3560,24.2281,ok
kissat,uf150-031.cnf,uf150-645,SAT,20155,869,23.1933,ok
kissat,uf150-041.cnf,uf150-645,SAT,73177,3587,20.4006,ok
kissat,uf150-084.cnf,uf150-645,SAT,107872,4365,24.7129,ok
kissat,uf150-025.cnf,uf150-645,SAT,80670,3374,23.9093,ok
kissat,uf150-052.cnf,uf150-645,SAT,40527,1642,24.6815,ok
kissat,uf150-051.cnf,uf150-645,SAT,24428,1678,14.5578,ok
kissat,uf150-080.cnf,uf150-645,SAT,63046,2639,23.8901,ok
kissat,uf150-058.cnf,uf150-645,SAT,20939,852,24.5763,ok
kissat,uf150-082.cnf,uf150-645,SAT,17754,774,22.9380,ok
kissat,uf150-017.cnf,uf150-645,SAT,7145,273,26.1722,ok
kissat,uf150-019.cnf,uf150-645,SAT,70452,2815,25.0274,ok
kissat,uf150-088.cnf,uf150-645,SAT,47981,1901,25.2399,ok
kissat,uf150-068.cnf,uf150-645,SAT,81932,3632,22.5584,ok
kissat,uf150-05.cnf,uf150-645,SAT,83821,3387,24.7479,ok
kissat,uf150-083.cnf,uf150-645,SAT,65430,2788,23.4684,ok
kissat,uf150-010.cnf,uf150-645,SAT,83994,3739,22.4643,ok
kissat,uf150-034.cnf,uf150-645,SAT,41631,1802,23.1027,ok
kissat,uf150-040.cnf,uf150-645,SAT,12713,480,26.4854,ok
kissat,uf150-044.cnf,uf150-645,SAT,84884,3620,23.4486,ok
kissat,uf150-066.cnf,uf150-645,SAT,50191,2011,24.9582,ok
kissat,uf150-035.cnf,uf150-645,SAT,2156,64,33.6875,ok
kissat,uf150-036.cnf,uf150-645,SAT,36747,2188,16.7948,ok
kissat,uf150-01.cnf,uf150-645,SAT,22403,956,23.4341,ok
kissat,uf150-02.cnf,uf150-645,SAT,55568,3015,18.4305,ok
kissat,uf150-048.cnf,uf150-645,SAT,40320,1813,22.2394,ok
kissat,uf150-049.cnf,uf150-645,SAT,87954,4025,21.8519,ok
kissat,uf150-098.cnf,uf150-645,SAT,31672,1296,24.4383,ok
kissat,uf150-063.cnf,uf150-645,SAT,81003,3460,23.4113,ok
kissat,uf150-020.cnf,uf150-645,SAT,58693,2358,24.8910,ok
kissat,uf150-089.cnf,uf150-645,SAT,78408,3575,21.9323,ok
kissat,uf150-091.cnf,uf150-645,SAT,87303,3824,22.8303,ok
kissat,uf150-065.cnf,uf150-645,SAT,25700,1054,24.3833,ok
kissat,uf150-079.cnf,uf150-645,SAT,85349,3355,25.4393,ok
kissat,uf150-096.cnf,uf150-645,SAT,39768,1637,24.2932,ok
kissat,uf150-09.cnf,uf150-645,SAT,94416,4098,23.0395,ok
kissat,uf150-073.cnf,uf150-645,SAT,89692,3523,25.4590,ok
kissat,uf150-055.cnf,uf150-645,SAT,42429,2181,19.4539,ok
kissat,uf20-0801.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0997.cnf,uf20-91,SAT,34,0,,zero_decisions
kissat,uf20-062.cnf,uf20-91,SAT,46,0,,zero_decisions
kissat,uf20-0730.cnf,uf20-91,SAT,32,0,,zero_decisions
kissat,uf20-0903.cnf,uf20-91,SAT,175,0,,zero_decisions
kissat,uf20-042.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0585.cnf,uf20-91,SAT,57,0,,zero_decisions
kissat,uf20-0519.cnf,uf20-91,SAT,137,0,,zero_decisions
kissat,uf20-0404.cnf,uf20-91,SAT,72,0,,zero_decisions
kissat,uf20-0507.cnf,uf20-91,SAT,130,0,,zero_decisions
kissat,uf20-0998.cnf,uf20-91,SAT,110,0,,zero_decisions
kissat,uf20-0554.cnf,uf20-91,SAT,77,0,,zero_decisions
kissat,uf20-0248.cnf,uf20-91,SAT,159,0,,zero_decisions
kissat,uf20-0857.cnf,uf20-91,SAT,151,0,,zero_decisions
kissat,uf20-023.cnf,uf20-91,SAT,63,0,,zero_decisions
kissat,uf20-0690.cnf,uf20-91,SAT,45,0,,zero_decisions
kissat,uf20-0377.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0870.cnf,uf20-91,SAT,82,0,,zero_decisions
kissat,uf20-0177.cnf,uf20-91,SAT,24,0,,zero_decisions
kissat,uf20-0512.cnf,uf20-91,SAT,31,0,,zero_decisions
kissat,uf20-0294.cnf,uf20-91,SAT,98,0,,zero_decisions
kissat,uf20-0627.cnf,uf20-91,SAT,180,0,,zero_decisions
kissat,uf20-0518.cnf,uf20-91,SAT,75,0,,zero_decisions
kissat,uf20-0311.cnf,uf20-91,SAT,38,0,,zero_decisions
kissat,uf20-0306.cnf,uf20-91,SAT,25,0,,zero_decisions
kissat,uf20-0926.cnf,uf20-91,SAT,156,0,,zero_decisions
kissat,uf20-0278.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0435.cnf,uf20-91,SAT,155,0,,zero_decisions
kissat,uf20-0973.cnf,uf20-91,SAT,163,0,,zero_decisions
kissat,uf20-0674.cnf,uf20-91,SAT,158,0,,zero_decisions
kissat,uf20-0606.cnf,uf20-91,SAT,68,0,,zero_decisions
kissat,uf20-0905.cnf,uf20-91,SAT,26,0,,zero_decisions
kissat,uf20-046.cnf,uf20-91,SAT,32,0,,zero_decisions
kissat,uf20-0268.cnf,uf20-91,SAT,34,0,,zero_decisions
kissat,uf20-0315.cnf,uf20-91,SAT,166,0,,zero_decisions
kissat,uf20-0557.cnf,uf20-91,SAT,23,0,,zero_decisions
kissat,uf20-0912.cnf,uf20-91,SAT,161,0,,zero_decisions
kissat,uf20-0242.cnf,uf20-91,SAT,144,0,,zero_decisions
kissat,uf20-0253.cnf,uf20-91,SAT,64,0,,zero_decisions
kissat,uf20-089.cnf,uf20-91,SAT,152,0,,zero_decisions
kissat,uf20-0550.cnf,uf20-91,SAT,91,0,,zero_decisions
kissat,uf20-0529.cnf,uf20-91,SAT,204,0,,zero_decisions
kissat,uf20-0703.cnf,uf20-91,SAT,26,0,,zero_decisions
kissat,uf20-0890.cnf,uf20-91,SAT,34,0,,zero_decisions
kissat,uf20-0945.cnf,uf20-91,SAT,166,0,,zero_decisions
kissat,uf20-0659.cnf,uf20-91,SAT,55,0,,zero_decisions
kissat,uf20-0530.cnf,uf20-91,SAT,40,0,,zero_decisions
kissat,uf20-085.cnf,uf20-91,SAT,152,0,,zero_decisions
kissat,uf20-0838.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0342.cnf,uf20-91,SAT,161,0,,zero_decisions
kissat,uf20-0955.cnf,uf20-91,SAT,35,0,,zero_decisions
kissat,uf20-0150.cnf,uf20-91,SAT,38,0,,zero_decisions
kissat,uf20-0143.cnf,uf20-91,SAT,63,0,,zero_decisions
kissat,uf20-0398.cnf,uf20-91,SAT,96,0,,zero_decisions
kissat,uf20-0537.cnf,uf20-91,SAT,143,0,,zero_decisions
kissat,uf20-0322.cnf,uf20-91,SAT,70,0,,zero_decisions
kissat,uf20-0408.cnf,uf20-91,SAT,21,0,,zero_decisions
kissat,uf20-0218.cnf,uf20-91,SAT,61,0,,zero_decisions
kissat,uf20-0764.cnf,uf20-91,SAT,151,0,,zero_decisions
kissat,uf20-0232.cnf,uf20-91,SAT,154,0,,zero_decisions
kissat,uf20-0847.cnf,uf20-91,SAT,29,0,,zero_decisions
kissat,uf20-063.cnf,uf20-91,SAT,39,0,,zero_decisions
kissat,uf20-0498.cnf,uf20-91,SAT,140,0,,zero_decisions
kissat,uf20-0125.cnf,uf20-91,SAT,39,0,,zero_decisions
kissat,uf20-018.cnf,uf20-91,SAT,146,0,,zero_decisions
kissat,uf20-0620.cnf,uf20-91,SAT,55,0,,zero_decisions
kissat,uf20-0866.cnf,uf20-91,SAT,66,0,,zero_decisions
kissat,uf20-0154.cnf,uf20-91,SAT,78,0,,zero_decisions
kissat,uf20-0868.cnf,uf20-91,SAT,38,0,,zero_decisions
kissat,uf20-0953.cnf,uf20-91,SAT,88,0,,zero_decisions
kissat,uf20-0759.cnf,uf20-91,SAT,153,0,,zero_decisions
kissat,uf20-0395.cnf,uf20-91,SAT,38,0,,zero_decisions
kissat,uf20-0542.cnf,uf20-91,SAT,43,0,,zero_decisions
kissat,uf20-0558.cnf,uf20-91,SAT,50,0,,zero_decisions
kissat,uf20-0779.cnf,uf20-91,SAT,57,0,,zero_decisions
kissat,uf20-0865.cnf,uf20-91,SAT,38,0,,zero_decisions
kissat,uf20-0740.cnf,uf20-91,SAT,40,0,,zero_decisions
kissat,uf20-0186.cnf,uf20-91,SAT,146,0,,zero_decisions
kissat,uf20-0158.cnf,uf20-91,SAT,24,0,,zero_decisions
kissat,uf20-047.cnf,uf20-91,SAT,28,0,,zero_decisions
kissat,uf20-0724.cnf,uf20-91,SAT,55,0,,zero_decisions
kissat,uf20-0762.cnf,uf20-91,SAT,62,0,,zero_decisions
kissat,uf20-0412.cnf,uf20-91,SAT,24,0,,zero_decisions
kissat,uf20-0338.cnf,uf20-91,SAT,65,0,,zero_decisions
kissat,uf20-0830.cnf,uf20-91,SAT,185,0,,zero_decisions
kissat,uf20-0604.cnf,uf20-91,SAT,32,0,,zero_decisions
kissat,uf20-0892.cnf,uf20-91,SAT,25,0,,zero_decisions
kissat,uf20-0636.cnf,uf20-91,SAT,44,0,,zero_decisions
kissat,uf20-0895.cnf,uf20-91,SAT,155,0,,zero_decisions
kissat,uf20-0301.cnf,uf20-91,SAT,151,0,,zero_decisions
kissat,uf20-0396.cnf,uf20-91,SAT,59,0,,zero_decisions
kissat,uf20-0413.cnf,uf20-91,SAT,41,0,,zero_decisions
kissat,uf20-0758.cnf,uf20-91,SAT,25,0,,zero_decisions
kissat,uf20-014.cnf,uf20-91,SAT,44,0,,zero_decisions
kissat,uf20-0654.cnf,uf20-91,SAT,27,0,,zero_decisions
kissat,uf20-0811.cnf,uf20-91,SAT,24,0,,zero_decisions
kissat,uf20-0239.cnf,uf20-91,SAT,52,0,,zero_decisions
kissat,uf20-0438.cnf,uf20-91,SAT,57,0,,zero_decisions
kissat,uf20-0348.cnf,uf20-91,SAT,63,0,,zero_decisions
kissat,uf20-0738.cnf,uf20-91,SAT,73,0,,zero_decisions
kissat,uf20-0535.cnf,uf20-91,SAT,72,0,,zero_decisions
kissat,uf20-0985.cnf,uf20-91,SAT,103,0,,zero_decisions
kissat,uf20-017.cnf,uf20-91,SAT,74,0,,zero_decisions
kissat,uf20-0795.cnf,uf20-91,SAT,20,0,,zero_decisions
kissat,uf20-0970.cnf,uf20-91,SAT,30,0,,zero_decisions
kissat,uf20-0134.cnf,uf20-91,SAT,137,0,,zero_decisions
kissat,uf20-0630.cnf,uf20-91,SAT,163,0,,zero_decisions
kissat,uf20-0324.cnf,uf20-91,SAT,37,0,,zero_decisions
kissat,uf20-0144.cnf,uf20-91,SAT,44,0,,zero_decisions
kissat,uf20-0756.cnf,uf20-91,SAT,72,0,,zero_decisions
kissat,uf20-0182.cnf,uf20-91,SAT,59,0,,zero_decisions
kissat,uf20-0797.cnf,uf20-91,SAT,67,0,,zero_decisions
kissat,uf20-0547.cnf,uf20-91,SAT,48,0,,zero_decisions
kissat,uf20-0715.cnf,uf20-91,SAT,91,0,,zero_decisions
kissat,uf20-0132.cnf,uf20-91,SAT,172,0,,zero_decisions
kissat,uf20-0698.cnf,uf20-91,SAT,152,0,,zero_decisions
kissat,uf20-0562.cnf,uf20-91,SAT,21,0,,zero_decisions
kissat,uf20-0862.cnf,uf20-91,SAT,23,0,,zero_decisions
kissat,uf20-0641.cnf,uf20-91,SAT,48,0,,zero_decisions
kissat,uf20-0296.cnf,uf20-91,SAT,166,0,,zero_decisions
kissat,uf50-0131.cnf,uf50-218,SAT,347,0,,zero_decisions
kissat,uf50-0824.cnf,uf50-218,SAT,336,0,,zero_decisions
kissat,uf50-0847.cnf,uf50-218,SAT,346,0,,zero_decisions
kissat,uf50-0844.cnf,uf50-218,SAT,432,0,,zero_decisions
kissat,uf50-0546.cnf,uf50-218,SAT,330,0,,zero_decisions
kissat,uf50-0158.cnf,uf50-218,SAT,401,0,,zero_decisions
kissat,uf50-0534.cnf,uf50-218,SAT,405,0,,zero_decisions
kissat,uf50-0529.cnf,uf50-218,SAT,433,0,,zero_decisions
kissat,uf50-052.cnf,uf50-218,SAT,425,0,,zero_decisions
kissat,uf50-0193.cnf,uf50-218,SAT,357,0,,zero_decisions
kissat,uf50-0290.cnf,uf50-218,SAT,471,0,,zero_decisions
kissat,uf50-0767.cnf,uf50-218,SAT,70,0,,zero_decisions
kissat,uf50-0123.cnf,uf50-218,SAT,347,0,,zero_decisions
kissat,uf50-0219.cnf,uf50-218,SAT,368,0,,zero_decisions
kissat,uf50-08.cnf,uf50-218,SAT,390,0,,zero_decisions
kissat,uf50-0621.cnf,uf50-218,SAT,441,0,,zero_decisions
kissat,uf50-0518.cnf,uf50-218,SAT,337,0,,zero_decisions
kissat,uf50-0331.cnf,uf50-218,SAT,332,0,,zero_decisions
kissat,uf50-0309.cnf,uf50-218,SAT,381,0,,zero_decisions
kissat,uf50-0360.cnf,uf50-218,SAT,220,0,,zero_decisions
kissat,uf50-0171.cnf,uf50-218,SAT,184,0,,zero_decisions
kissat,uf50-0379.cnf,uf50-218,SAT,225,0,,zero_decisions
kissat,uf50-0951.cnf,uf50-218,SAT,326,0,,zero_decisions
kissat,uf50-0201.cnf,uf50-218,SAT,366,0,,zero_decisions
kissat,uf50-0538.cnf,uf50-218,SAT,413,0,,zero_decisions
kissat,uf50-0132.cnf,uf50-218,SAT,305,0,,zero_decisions
kissat,uf50-0741.cnf,uf50-218,SAT,250,0,,zero_decisions
kissat,uf50-086.cnf,uf50-218,SAT,324,0,,zero_decisions
kissat,uf50-0769.cnf,uf50-218,SAT,349,0,,zero_decisions
kissat,uf50-050.cnf,uf50-218,SAT,347,0,,zero_decisions
kissat,uf50-0141.cnf,uf50-218,SAT,363,0,,zero_decisions
kissat,uf50-0943.cnf,uf50-218,SAT,344,0,,zero_decisions
kissat,uf50-0377.cnf,uf50-218,SAT,348,0,,zero_decisions
kissat,uf50-0893.cnf,uf50-218,SAT,307,0,,zero_decisions
kissat,uf50-0610.cnf,uf50-218,SAT,318,0,,zero_decisions
kissat,uf50-056.cnf,uf50-218,SAT,308,0,,zero_decisions
kissat,uf50-0742.cnf,uf50-218,SAT,156,0,,zero_decisions
kissat,uf50-0628.cnf,uf50-218,SAT,400,0,,zero_decisions
kissat,uf50-0800.cnf,uf50-218,SAT,76,0,,zero_decisions
kissat,uf50-0467.cnf,uf50-218,SAT,386,0,,zero_decisions
