hash,family,instance,solver,result,completed,variables,clauses,decisions,propagations,props_per_decision,cpu_time,status
a8674bfdde8aa2a0468521abffabd6b7,scheduling,a8674bfdde8aa2a0468521abffabd6b7-CarSequencing-90-02_c18.cnf,minisat,SAT,True,48941,552747,6146368,259074488,42.1508,20.093,ok
a8674bfdde8aa2a0468521abffabd6b7,scheduling,a8674bfdde8aa2a0468521abffabd6b7-CarSequencing-90-02_c18.cnf,cadical,SAT,True,,,1221795,44378143,36.3221,10.71,ok
a8674bfdde8aa2a0468521abffabd6b7,scheduling,a8674bfdde8aa2a0468521abffabd6b7-CarSequencing-90-02_c18.cnf,kissat,SAT,True,,,2006385,80290087,40.0173,7.41,ok
547ee6e6f03bfe77e39987b8c6936519,scheduling,547ee6e6f03bfe77e39987b8c6936519-Break_08_12.xml.cnf,minisat,SAT,True,3588,13615,21751,1711929,78.7058,0.128015,ok
547ee6e6f03bfe77e39987b8c6936519,scheduling,547ee6e6f03bfe77e39987b8c6936519-Break_08_12.xml.cnf,cadical,SAT,True,,,61376,3869047,63.0384,0.38,ok
547ee6e6f03bfe77e39987b8c6936519,scheduling,547ee6e6f03bfe77e39987b8c6936519-Break_08_12.xml.cnf,kissat,SAT,True,,,34489,2833922,82.1689,0.15,ok
b40a1e31a6232b5e30534cb5208f0b71,scheduling,b40a1e31a6232b5e30534cb5208f0b71-SC21_Timetable_C_151_E_66_Cl_10_S_15.cnf,minisat,SAT,True,105442,485748,830827,2415825,2.9077,0.3638,ok
b40a1e31a6232b5e30534cb5208f0b71,scheduling,b40a1e31a6232b5e30534cb5208f0b71-SC21_Timetable_C_151_E_66_Cl_10_S_15.cnf,cadical,SAT,True,,,489695,1381646,2.8214,0.52,ok
b40a1e31a6232b5e30534cb5208f0b71,scheduling,b40a1e31a6232b5e30534cb5208f0b71-SC21_Timetable_C_151_E_66_Cl_10_S_15.cnf,kissat,SAT,True,,,1526762,17359336,11.3700,0.70,ok
95ee4af256f84b50aae14f8f620850a5,scheduling,95ee4af256f84b50aae14f8f620850a5-Break_triple_08_30.xml.cnf,minisat,SAT,True,4057,14499,1317,75494,57.3227,0.019003,ok
95ee4af256f84b50aae14f8f620850a5,scheduling,95ee4af256f84b50aae14f8f620850a5-Break_triple_08_30.xml.cnf,cadical,SAT,True,,,3901,52350,13.4196,0.03,ok
95ee4af256f84b50aae14f8f620850a5,scheduling,95ee4af256f84b50aae14f8f620850a5-Break_triple_08_30.xml.cnf,kissat,SAT,True,,,8309,278127,33.4730,0.03,ok
081f111af59344b61346367a930e24f6,scheduling,081f111af59344b61346367a930e24f6-Break_triple_04_06.xml.cnf,minisat,SAT,True,252,1162,39,733,18.7949,0.004055,ok
081f111af59344b61346367a930e24f6,scheduling,081f111af59344b61346367a930e24f6-Break_triple_04_06.xml.cnf,cadical,SAT,True,,,258,3754,14.5504,0.01,ok
081f111af59344b61346367a930e24f6,scheduling,081f111af59344b61346367a930e24f6-Break_triple_04_06.xml.cnf,kissat,SAT,True,,,110,4642,42.2000,0.01,ok
daf59d675b57107ac1179bd2769c4d89,scheduling,daf59d675b57107ac1179bd2769c4d89-SC21_Timetable_C_301_E_45_Cl_20_S_26.cnf,minisat,SAT,True,222406,1275704,2223716,11873805,5.3396,1.14949,ok
daf59d675b57107ac1179bd2769c4d89,scheduling,daf59d675b57107ac1179bd2769c4d89-SC21_Timetable_C_301_E_45_Cl_20_S_26.cnf,cadical,SAT,True,,,3546270,18813608,5.3052,7.66,ok
daf59d675b57107ac1179bd2769c4d89,scheduling,daf59d675b57107ac1179bd2769c4d89-SC21_Timetable_C_301_E_45_Cl_20_S_26.cnf,kissat,SAT,True,,,2869744,54285390,18.9165,6.53,ok
487c01b15c84c08657895a10cbe565de,scheduling,487c01b15c84c08657895a10cbe565de-Break_06_08.xml.cnf,minisat,SAT,True,1109,5051,4112,330456,80.3638,0.039073,ok
487c01b15c84c08657895a10cbe565de,scheduling,487c01b15c84c08657895a10cbe565de-Break_06_08.xml.cnf,cadical,SAT,True,,,8801,445422,50.6104,0.05,ok
487c01b15c84c08657895a10cbe565de,scheduling,487c01b15c84c08657895a10cbe565de-Break_06_08.xml.cnf,kissat,SAT,True,,,7363,254654,34.5856,0.03,ok
07e6413459f92b613498a719125b6239,scheduling,07e6413459f92b613498a719125b6239-j3037_10_mdd_bm1.cnf,minisat,UNSAT,True,14400,63874,324243,271243033,836.5424,14.3041,ok
07e6413459f92b613498a719125b6239,scheduling,07e6413459f92b613498a719125b6239-j3037_10_mdd_bm1.cnf,cadical,UNSAT,True,,,669187,224403822,335.3380,20.09,ok
07e6413459f92b613498a719125b6239,scheduling,07e6413459f92b613498a719125b6239-j3037_10_mdd_bm1.cnf,kissat,UNSAT,True,,,651865,235085089,360.6346,14.99,ok
97f0882d3c8f1d17c100c1b3214c00e7,scheduling,97f0882d3c8f1d17c100c1b3214c00e7-Break_triple_04_04.xml.cnf,minisat,SAT,True,232,1133,158,6959,44.0443,0.005496,ok
97f0882d3c8f1d17c100c1b3214c00e7,scheduling,97f0882d3c8f1d17c100c1b3214c00e7-Break_triple_04_04.xml.cnf,cadical,SAT,True,,,171,1145,6.6959,0.01,ok
97f0882d3c8f1d17c100c1b3214c00e7,scheduling,97f0882d3c8f1d17c100c1b3214c00e7-Break_triple_04_04.xml.cnf,kissat,SAT,True,,,71,4362,61.4366,0.01,ok
8a25c090c30d0b5416658fd8a756080e,software-verification,8a25c090c30d0b5416658fd8a756080e-itox_vc1216.cnf,minisat,UNSAT,True,151791,428110,0,20731,,0.111375,no_decisions
8a25c090c30d0b5416658fd8a756080e,software-verification,8a25c090c30d0b5416658fd8a756080e-itox_vc1216.cnf,cadical,UNSAT,True,,,,,,0.10,no_decisions
8a25c090c30d0b5416658fd8a756080e,software-verification,8a25c090c30d0b5416658fd8a756080e-itox_vc1216.cnf,kissat,UNSAT,True,,,0,217453,,0.06,no_decisions
4076b976f0337108afb6fcafe2548294,software-verification,4076b976f0337108afb6fcafe2548294-hard-12-U-7061.cnf,minisat,UNSAT,True,426005,1220511,8533,9806111,1149.1985,2.45403,ok
4076b976f0337108afb6fcafe2548294,software-verification,4076b976f0337108afb6fcafe2548294-hard-12-U-7061.cnf,cadical,UNSAT,True,,,149401,27648701,185.0637,6.22,ok
4076b976f0337108afb6fcafe2548294,software-verification,4076b976f0337108afb6fcafe2548294-hard-12-U-7061.cnf,kissat,UNSAT,True,,,25683,140623297,5475.3454,4.80,ok
7e4acbc746fb7cf8e5ee1b47d45e3ce8,software-verification,7e4acbc746fb7cf8e5ee1b47d45e3ce8-dspam_dump_vc1081.cnf,minisat,UNSAT,True,118426,372337,0,8584,,0.160966,no_decisions
7e4acbc746fb7cf8e5ee1b47d45e3ce8,software-verification,7e4acbc746fb7cf8e5ee1b47d45e3ce8-dspam_dump_vc1081.cnf,cadical,UNSAT,True,,,35884,181674,5.0628,0.77,ok
7e4acbc746fb7cf8e5ee1b47d45e3ce8,software-verification,7e4acbc746fb7cf8e5ee1b47d45e3ce8-dspam_dump_vc1081.cnf,kissat,UNSAT,True,,,11064,2314405,209.1834,0.31,ok
8eb1b095914e4a6dc7400abcdca66762,software-verification,8eb1b095914e4a6dc7400abcdca66762-aws-encryption-sdk-c:aws_cryptosdk_enc_ctx_serialize.dimacs.cnf,minisat,UNSAT,True,958059,4158237,926119,83855126,90.5447,7.92135,ok
8eb1b095914e4a6dc7400abcdca66762,software-verification,8eb1b095914e4a6dc7400abcdca66762-aws-encryption-sdk-c:aws_cryptosdk_enc_ctx_serialize.dimacs.cnf,cadical,UNSAT,True,,,1090104,27928638,25.6202,15.46,ok
8eb1b095914e4a6dc7400abcdca66762,software-verification,8eb1b095914e4a6dc7400abcdca66762-aws-encryption-sdk-c:aws_cryptosdk_enc_ctx_serialize.dimacs.cnf,kissat,UNSAT,True,,,429893,51495751,119.7874,9.36,ok
18e86b73af9b6adadc355a281387348b,software-verification,18e86b73af9b6adadc355a281387348b-zfcp.cnf,minisat,UNSAT,True,9685433,541439,0,51052,,1.44037,no_decisions
18e86b73af9b6adadc355a281387348b,software-verification,18e86b73af9b6adadc355a281387348b-zfcp.cnf,cadical,UNSAT,True,,,,,,2.15,no_decisions
18e86b73af9b6adadc355a281387348b,software-verification,18e86b73af9b6adadc355a281387348b-zfcp.cnf,kissat,UNSAT,True,,,0,51052,,1.04,no_decisions
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,cd711ea43647d0b4b4ee57e78a8b7a1c-aws-encryption-sdk-c:aws_cryptosdk_enc_materials_destroy.dimacs.cnf,minisat,UNSAT,True,1693835,8815659,315531,52837599,167.4561,15.1764,ok
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,cd711ea43647d0b4b4ee57e78a8b7a1c-aws-encryption-sdk-c:aws_cryptosdk_enc_materials_destroy.dimacs.cnf,cadical,UNSAT,True,,,5238231,55113644,10.5214,20.74,ok
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,cd711ea43647d0b4b4ee57e78a8b7a1c-aws-encryption-sdk-c:aws_cryptosdk_enc_materials_destroy.dimacs.cnf,kissat,UNSAT,True,,,307146,84385388,274.7403,17.69,ok
44bba88af37cce7712701583b09c3033,software-verification,44bba88af37cce7712701583b09c3033-hsat_vc11935.cnf,minisat,UNSAT,True,179140,487023,0,24042,,0.153753,no_decisions
44bba88af37cce7712701583b09c3033,software-verification,44bba88af37cce7712701583b09c3033-hsat_vc11935.cnf,cadical,UNSAT,True,,,,,,0.28,no_decisions
44bba88af37cce7712701583b09c3033,software-verification,44bba88af37cce7712701583b09c3033-hsat_vc11935.cnf,kissat,UNSAT,True,,,0,135241,,0.17,no_decisions
b418ff1175e0b727ac09053fdec0f7a2,software-verification,b418ff1175e0b727ac09053fdec0f7a2-hsat_vc11935.cnf,minisat,UNSAT,True,179181,487023,0,24039,,0.175312,no_decisions
b418ff1175e0b727ac09053fdec0f7a2,software-verification,b418ff1175e0b727ac09053fdec0f7a2-hsat_vc11935.cnf,cadical,UNSAT,True,,,,,,0.28,no_decisions
b418ff1175e0b727ac09053fdec0f7a2,software-verification,b418ff1175e0b727ac09053fdec0f7a2-hsat_vc11935.cnf,kissat,UNSAT,True,,,0,135241,,0.17,no_decisions
c597584300c33b1ee175909f92d9a693,software-verification,c597584300c33b1ee175909f92d9a693-hsat_vc11817.cnf,minisat,UNSAT,True,240300,662515,0,31084,,0.231297,no_decisions
c597584300c33b1ee175909f92d9a693,software-verification,c597584300c33b1ee175909f92d9a693-hsat_vc11817.cnf,cadical,UNSAT,True,,,,,,0.41,no_decisions
c597584300c33b1ee175909f92d9a693,software-verification,c597584300c33b1ee175909f92d9a693-hsat_vc11817.cnf,kissat,UNSAT,True,,,0,364167,,0.25,no_decisions
4d0ee8ce77532b0fa5b023475f6de32b,software-verification,4d0ee8ce77532b0fa5b023475f6de32b-aws-encryption-sdk-c:list_copy_all.dimacs.cnf,minisat,UNSAT,True,780000,3863615,965412,362968732,375.9729,16.72,ok
4d0ee8ce77532b0fa5b023475f6de32b,software-verification,4d0ee8ce77532b0fa5b023475f6de32b-aws-encryption-sdk-c:list_copy_all.dimacs.cnf,cadical,UNSAT,True,,,428041,50518019,118.0214,9.95,ok
4d0ee8ce77532b0fa5b023475f6de32b,software-verification,4d0ee8ce77532b0fa5b023475f6de32b-aws-encryption-sdk-c:list_copy_all.dimacs.cnf,kissat,UNSAT,True,,,861619,92878794,107.7957,5.15,ok
bb7aed760137c3250190ef9053dc0bef,software-verification,bb7aed760137c3250190ef9053dc0bef-smt-modmul8.cnf,minisat,UNSAT,True,624,2725,65634,6775970,103.2387,0.640318,ok
bb7aed760137c3250190ef9053dc0bef,software-verification,bb7aed760137c3250190ef9053dc0bef-smt-modmul8.cnf,cadical,UNSAT,True,,,37923,3587937,94.6111,0.55,ok
bb7aed760137c3250190ef9053dc0bef,software-verification,bb7aed760137c3250190ef9053dc0bef-smt-modmul8.cnf,kissat,UNSAT,True,,,54859,5176219,94.3550,0.72,ok
3a1aeb4f09c3e2c147b5abb785019137,software-verification,3a1aeb4f09c3e2c147b5abb785019137-hsat_vc11773.cnf,minisat,UNSAT,True,238348,657786,0,30936,,0.248361,no_decisions
3a1aeb4f09c3e2c147b5abb785019137,software-verification,3a1aeb4f09c3e2c147b5abb785019137-hsat_vc11773.cnf,cadical,UNSAT,True,,,,,,0.41,no_decisions
3a1aeb4f09c3e2c147b5abb785019137,software-verification,3a1aeb4f09c3e2c147b5abb785019137-hsat_vc11773.cnf,kissat,UNSAT,True,,,0,362111,,0.25,no_decisions
87894ba21ccd7c8d45a2c55d04bf6f3e,software-verification,87894ba21ccd7c8d45a2c55d04bf6f3e-hsat_vc12072.cnf,minisat,UNSAT,True,236535,644937,0,31498,,0.250725,no_decisions
87894ba21ccd7c8d45a2c55d04bf6f3e,software-verification,87894ba21ccd7c8d45a2c55d04bf6f3e-hsat_vc12072.cnf,cadical,UNSAT,True,,,,,,0.39,no_decisions
87894ba21ccd7c8d45a2c55d04bf6f3e,software-verification,87894ba21ccd7c8d45a2c55d04bf6f3e-hsat_vc12072.cnf,kissat,UNSAT,True,,,0,292358,,0.24,no_decisions
71e9e9a680d64a1e5e4753e9efdefe84,software-verification,71e9e9a680d64a1e5e4753e9efdefe84-hsat_vc11944.cnf,minisat,UNSAT,True,178730,486291,0,23756,,0.152794,no_decisions
71e9e9a680d64a1e5e4753e9efdefe84,software-verification,71e9e9a680d64a1e5e4753e9efdefe84-hsat_vc11944.cnf,cadical,UNSAT,True,,,,,,0.28,no_decisions
71e9e9a680d64a1e5e4753e9efdefe84,software-verification,71e9e9a680d64a1e5e4753e9efdefe84-hsat_vc11944.cnf,kissat,UNSAT,True,,,0,134736,,0.17,no_decisions
78046f4c3951b8e93ddce25b6cacad70,software-verification,78046f4c3951b8e93ddce25b6cacad70-dspam_dump_vc1104.cnf,minisat,UNSAT,True,280900,921147,0,11142,,0.374303,no_decisions
78046f4c3951b8e93ddce25b6cacad70,software-verification,78046f4c3951b8e93ddce25b6cacad70-dspam_dump_vc1104.cnf,cadical,UNSAT,True,,,7145,440403,61.6379,1.57,ok
78046f4c3951b8e93ddce25b6cacad70,software-verification,78046f4c3951b8e93ddce25b6cacad70-dspam_dump_vc1104.cnf,kissat,UNSAT,True,,,229779,41566662,180.8984,2.87,ok
fee6dec07fe03d963b125435c215664d,prime-factoring,fee6dec07fe03d963b125435c215664d-ezfact16_2.shuffled.cnf,minisat,UNSAT,True,193,1070,0,89,,0.004808,no_decisions
fee6dec07fe03d963b125435c215664d,prime-factoring,fee6dec07fe03d963b125435c215664d-ezfact16_2.shuffled.cnf,cadical,UNSAT,True,,,,,,0.00,no_decisions
fee6dec07fe03d963b125435c215664d,prime-factoring,fee6dec07fe03d963b125435c215664d-ezfact16_2.shuffled.cnf,kissat,UNSAT,True,,,0,497,,0.00,no_decisions
abbace7dc70bf8938153528c11a800d1,prime-factoring,abbace7dc70bf8938153528c11a800d1-pyhala-braun-sat-30-4-02.shuffled.cnf,minisat,SAT,True,5428,17551,62287,19820406,318.2110,1.58461,ok
abbace7dc70bf8938153528c11a800d1,prime-factoring,abbace7dc70bf8938153528c11a800d1-pyhala-braun-sat-30-4-02.shuffled.cnf,cadical,SAT,True,,,100759,25124722,249.3546,2.65,ok
abbace7dc70bf8938153528c11a800d1,prime-factoring,abbace7dc70bf8938153528c11a800d1-pyhala-braun-sat-30-4-02.shuffled.cnf,kissat,SAT,True,,,19499,6577228,337.3110,0.45,ok
f250d74d1ad5d38873204be3ae122766,prime-factoring,f250d74d1ad5d38873204be3ae122766-46bits_12.dimacs.cnf,minisat,SAT,True,697,17080,1284637,98792551,76.9031,34.3414,ok
f250d74d1ad5d38873204be3ae122766,prime-factoring,f250d74d1ad5d38873204be3ae122766-46bits_12.dimacs.cnf,cadical,SAT,True,,,1582739,87205185,55.0976,46.67,ok
f250d74d1ad5d38873204be3ae122766,prime-factoring,f250d74d1ad5d38873204be3ae122766-46bits_12.dimacs.cnf,kissat,SAT,True,,,1409749,65399835,46.3911,32.94,ok
be845340bc27390b47b52b29c31aee02,prime-factoring,be845340bc27390b47b52b29c31aee02-pyhala-braun-sat-35-4-02.shuffled.cnf,minisat,SAT,True,7383,23996,369302,177351324,480.2339,14.3819,ok
be845340bc27390b47b52b29c31aee02,prime-factoring,be845340bc27390b47b52b29c31aee02-pyhala-braun-sat-35-4-02.shuffled.cnf,cadical,SAT,True,,,198512,63749044,321.1345,6.73,ok
be845340bc27390b47b52b29c31aee02,prime-factoring,be845340bc27390b47b52b29c31aee02-pyhala-braun-sat-35-4-02.shuffled.cnf,kissat,SAT,True,,,194156,44067563,226.9699,4.50,ok
72d3e22687e7913644f17c8b59fcafb6,prime-factoring,72d3e22687e7913644f17c8b59fcafb6-ezfact48_3.shuffled.cnf,minisat,UNSAT,True,1729,10880,32869,7946268,241.7557,0.742739,ok
72d3e22687e7913644f17c8b59fcafb6,prime-factoring,72d3e22687e7913644f17c8b59fcafb6-ezfact48_3.shuffled.cnf,cadical,UNSAT,True,,,35371,11375128,321.5948,1.12,ok
72d3e22687e7913644f17c8b59fcafb6,prime-factoring,72d3e22687e7913644f17c8b59fcafb6-ezfact48_3.shuffled.cnf,kissat,UNSAT,True,,,46635,14037947,301.0174,1.27,ok
bf5dca5c953247208a8960bb9b867cb6,prime-factoring,bf5dca5c953247208a8960bb9b867cb6-ezfact48_2.shuffled.cnf,minisat,UNSAT,True,1729,10868,13979,3750063,268.2640,0.305286,ok
bf5dca5c953247208a8960bb9b867cb6,prime-factoring,bf5dca5c953247208a8960bb9b867cb6-ezfact48_2.shuffled.cnf,cadical,UNSAT,True,,,19105,6595000,345.1976,0.61,ok
bf5dca5c953247208a8960bb9b867cb6,prime-factoring,bf5dca5c953247208a8960bb9b867cb6-ezfact48_2.shuffled.cnf,kissat,UNSAT,True,,,17518,7381582,421.3713,0.58,ok
b60d07d457088e9a173837c0b8efa201,prime-factoring,b60d07d457088e9a173837c0b8efa201-lisa20_2_a.shuffled.cnf,minisat,SAT,True,1201,6315,101599,21169995,208.3681,2.12981,ok
b60d07d457088e9a173837c0b8efa201,prime-factoring,b60d07d457088e9a173837c0b8efa201-lisa20_2_a.shuffled.cnf,cadical,SAT,True,,,258363,34405454,133.1671,5.14,ok
b60d07d457088e9a173837c0b8efa201,prime-factoring,b60d07d457088e9a173837c0b8efa201-lisa20_2_a.shuffled.cnf,kissat,SAT,True,,,246906,30688836,124.2936,4.37,ok
947ad7c9f0c0a94ac3fd03b90a50c272,prime-factoring,947ad7c9f0c0a94ac3fd03b90a50c272-ezfact32_1.shuffled.cnf,minisat,SAT,True,769,4682,36,4519,125.5278,0.008261,ok
947ad7c9f0c0a94ac3fd03b90a50c272,prime-factoring,947ad7c9f0c0a94ac3fd03b90a50c272-ezfact32_1.shuffled.cnf,cadical,SAT,True,,,320,23089,72.1531,0.02,ok
947ad7c9f0c0a94ac3fd03b90a50c272,prime-factoring,947ad7c9f0c0a94ac3fd03b90a50c272-ezfact32_1.shuffled.cnf,kissat,SAT,True,,,0,3086,,0.02,no_decisions
ad77e8b9cb5904fb60bbe9fcb9a4e4c9,prime-factoring,ad77e8b9cb5904fb60bbe9fcb9a4e4c9-lisa20_0_a.shuffled.cnf,minisat,SAT,True,1201,6411,21821,3322466,152.2600,0.352504,ok
ad77e8b9cb5904fb60bbe9fcb9a4e4c9,prime-factoring,ad77e8b9cb5904fb60bbe9fcb9a4e4c9-lisa20_0_a.shuffled.cnf,cadical,SAT,True,,,214633,22826042,106.3492,3.54,ok
ad77e8b9cb5904fb60bbe9fcb9a4e4c9,prime-factoring,ad77e8b9cb5904fb60bbe9fcb9a4e4c9-lisa20_0_a.shuffled.cnf,kissat,SAT,True,,,129136,15897448,123.1062,2.04,ok
83a96a7c2273f9a59624cb37be0cf24d,prime-factoring,83a96a7c2273f9a59624cb37be0cf24d-pyhala-braun-unsat-35-4-02.shuffled.cnf,minisat,UNSAT,True,7383,23992,597934,206746713,345.7685,24.3405,ok
83a96a7c2273f9a59624cb37be0cf24d,prime-factoring,83a96a7c2273f9a59624cb37be0cf24d-pyhala-braun-unsat-35-4-02.shuffled.cnf,cadical,UNSAT,True,,,360256,109811005,304.8138,12.04,ok
83a96a7c2273f9a59624cb37be0cf24d,prime-factoring,83a96a7c2273f9a59624cb37be0cf24d-pyhala-braun-unsat-35-4-02.shuffled.cnf,kissat,UNSAT,True,,,276595,58449953,211.3196,7.00,ok
f84ca44d421b988d48ecb0266afeba49,prime-factoring,f84ca44d421b988d48ecb0266afeba49-pyhala-braun-sat-35-4-01.shuffled.cnf,minisat,SAT,True,7383,24136,653814,300085491,458.9769,26.774,ok
f84ca44d421b988d48ecb0266afeba49,prime-factoring,f84ca44d421b988d48ecb0266afeba49-pyhala-braun-sat-35-4-01.shuffled.cnf,cadical,SAT,True,,,68332,16121670,235.9315,1.75,ok
f84ca44d421b988d48ecb0266afeba49,prime-factoring,f84ca44d421b988d48ecb0266afeba49-pyhala-braun-sat-35-4-01.shuffled.cnf,kissat,SAT,True,,,60588,18860249,311.2869,1.40,ok
65da22e0cf3c1479a8a2291a449d2b6a,prime-factoring,65da22e0cf3c1479a8a2291a449d2b6a-ezfact48_7.shuffled.cnf,minisat,UNSAT,True,1729,10874,99987,28335099,283.3878,2.74866,ok
65da22e0cf3c1479a8a2291a449d2b6a,prime-factoring,65da22e0cf3c1479a8a2291a449d2b6a-ezfact48_7.shuffled.cnf,cadical,UNSAT,True,,,105260,33012860,313.6316,3.34,ok
65da22e0cf3c1479a8a2291a449d2b6a,prime-factoring,65da22e0cf3c1479a8a2291a449d2b6a-ezfact48_7.shuffled.cnf,kissat,UNSAT,True,,,100722,25462557,252.8004,2.49,ok
b027487aae5281a762f289318f6b6146,prime-factoring,b027487aae5281a762f289318f6b6146-ezfact32_8.shuffled.cnf,minisat,SAT,True,769,4698,49,4914,100.2857,0.009636,ok
b027487aae5281a762f289318f6b6146,prime-factoring,b027487aae5281a762f289318f6b6146-ezfact32_8.shuffled.cnf,cadical,SAT,True,,,371,48192,129.8976,0.02,ok
b027487aae5281a762f289318f6b6146,prime-factoring,b027487aae5281a762f289318f6b6146-ezfact32_8.shuffled.cnf,kissat,SAT,True,,,497,36580,73.6016,0.02,ok
24bf910d2b9da558fb3e71a4dbe79ba3,prime-factoring,24bf910d2b9da558fb3e71a4dbe79ba3-lisa19_99_a.shuffled.cnf,minisat,SAT,True,1201,6428,45212,8002630,177.0023,0.813994,ok
24bf910d2b9da558fb3e71a4dbe79ba3,prime-factoring,24bf910d2b9da558fb3e71a4dbe79ba3-lisa19_99_a.shuffled.cnf,cadical,SAT,True,,,116082,13976658,120.4033,1.93,ok
24bf910d2b9da558fb3e71a4dbe79ba3,prime-factoring,24bf910d2b9da558fb3e71a4dbe79ba3-lisa19_99_a.shuffled.cnf,kissat,SAT,True,,,286237,37259438,130.1699,5.20,ok
d1abb05547e32e17361e3fc5aa5e4fe5,prime-factoring,d1abb05547e32e17361e3fc5aa5e4fe5-lisa19_1_a.shuffled.cnf,minisat,SAT,True,1201,6357,908917,198640329,218.5462,21.7549,ok
d1abb05547e32e17361e3fc5aa5e4fe5,prime-factoring,d1abb05547e32e17361e3fc5aa5e4fe5-lisa19_1_a.shuffled.cnf,cadical,SAT,True,,,60400,6636530,109.8763,0.89,ok
d1abb05547e32e17361e3fc5aa5e4fe5,prime-factoring,d1abb05547e32e17361e3fc5aa5e4fe5-lisa19_1_a.shuffled.cnf,kissat,SAT,True,,,45378,5609088,123.6081,0.72,ok
c98cb332cef9805eb77f592e7470fc56,fpga-routing,c98cb332cef9805eb77f592e7470fc56-homer10.shuffled.cnf,minisat,UNSAT,True,360,3460,1645352,33655960,20.4552,21.7263,ok
c98cb332cef9805eb77f592e7470fc56,fpga-routing,c98cb332cef9805eb77f592e7470fc56-homer10.shuffled.cnf,cadical,UNSAT,True,,,60146,2215824,36.8408,0.44,ok
c98cb332cef9805eb77f592e7470fc56,fpga-routing,c98cb332cef9805eb77f592e7470fc56-homer10.shuffled.cnf,kissat,UNSAT,True,,,63769,2484232,38.9567,0.35,ok
34aebb93dc0f9f68f6cc8b51efe1cc0c,fpga-routing,34aebb93dc0f9f68f6cc8b51efe1cc0c-alu2_gr_rcs_w7.shuffled.cnf,minisat,UNSAT,True,3570,73478,16269,4998449,307.2376,0.498335,ok
34aebb93dc0f9f68f6cc8b51efe1cc0c,fpga-routing,34aebb93dc0f9f68f6cc8b51efe1cc0c-alu2_gr_rcs_w7.shuffled.cnf,cadical,UNSAT,True,,,23869,12928556,541.6463,0.83,ok
34aebb93dc0f9f68f6cc8b51efe1cc0c,fpga-routing,34aebb93dc0f9f68f6cc8b51efe1cc0c-alu2_gr_rcs_w7.shuffled.cnf,kissat,UNSAT,True,,,52840,20917619,395.8671,0.87,ok
6486cd04a3965e50cc0fa261511b86fc,fpga-routing,6486cd04a3965e50cc0fa261511b86fc-example2_gr_2pin_w5.shuffled.cnf,minisat,UNSAT,True,3603,36344,4877,81275,16.6650,0.059235,ok
6486cd04a3965e50cc0fa261511b86fc,fpga-routing,6486cd04a3965e50cc0fa261511b86fc-example2_gr_2pin_w5.shuffled.cnf,cadical,UNSAT,True,,,87571,118902,1.3578,0.07,ok
6486cd04a3965e50cc0fa261511b86fc,fpga-routing,6486cd04a3965e50cc0fa261511b86fc-example2_gr_2pin_w5.shuffled.cnf,kissat,UNSAT,True,,,56039,319209,5.6962,0.17,ok
8846c4e670244c665607ebc6d0a9a5cc,fpga-routing,8846c4e670244c665607ebc6d0a9a5cc-9symml_gr_2pin_w5.shuffled.cnf,minisat,UNSAT,True,2604,32450,425,26414,62.1506,0.055987,ok
8846c4e670244c665607ebc6d0a9a5cc,fpga-routing,8846c4e670244c665607ebc6d0a9a5cc-9symml_gr_2pin_w5.shuffled.cnf,cadical,UNSAT,True,,,54214,71127,1.3120,0.06,ok
8846c4e670244c665607ebc6d0a9a5cc,fpga-routing,8846c4e670244c665607ebc6d0a9a5cc-9symml_gr_2pin_w5.shuffled.cnf,kissat,UNSAT,True,,,22999,88339,3.8410,0.07,ok
59ded647826181af059f60779b875e67,fpga-routing,59ded647826181af059f60779b875e67-vda_gr_rcs_w9.shuffled.cnf,minisat,SAT,True,6498,130997,1719,59855,34.8197,0.11074,ok
59ded647826181af059f60779b875e67,fpga-routing,59ded647826181af059f60779b875e67-vda_gr_rcs_w9.shuffled.cnf,cadical,SAT,True,,,5660,62979,11.1270,0.23,ok
59ded647826181af059f60779b875e67,fpga-routing,59ded647826181af059f60779b875e67-vda_gr_rcs_w9.shuffled.cnf,kissat,SAT,True,,,2403,176590,73.4873,0.10,ok
d8499c1060a71b03ee69df044f743a35,fpga-routing,d8499c1060a71b03ee69df044f743a35-shuffling-2-s2102867814-of-bench-sat04-349.used-as.sat04-626.cnf,minisat,UNSAT,True,3771,270136,3972589,13576630,3.4176,13.2587,ok
d8499c1060a71b03ee69df044f743a35,fpga-routing,d8499c1060a71b03ee69df044f743a35-shuffling-2-s2102867814-of-bench-sat04-349.used-as.sat04-626.cnf,cadical,rc0,False,,,9657104,50636883,5.2435,60.00,ok
d8499c1060a71b03ee69df044f743a35,fpga-routing,d8499c1060a71b03ee69df044f743a35-shuffling-2-s2102867814-of-bench-sat04-349.used-as.sat04-626.cnf,kissat,rc0,False,,,21860823,73982641,3.3843,60.01,ok
14f630622696acf0317df1ff5e20b1e9,fpga-routing,14f630622696acf0317df1ff5e20b1e9-bart22.shuffled.cnf,minisat,SAT,True,288,1596,546,4914,9.0000,0.005764,ok
14f630622696acf0317df1ff5e20b1e9,fpga-routing,14f630622696acf0317df1ff5e20b1e9-bart22.shuffled.cnf,cadical,SAT,True,,,,,,0.01,no_decisions
